year,dam_id,dam_age,dam_FL,dam_POH,dam_wt,egg_wt,sire_id,sire_age,sire_FL,sire_POH,sire_wt,spawn_date,spawn_doy,cross_type,progeny_mat_status,progeny_length,progeny_wt
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,117,16.7
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,131,23.9
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,132,24.6
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,136,26.9
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,138,27.5
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,138,28
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,140,28.7
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,140,29.3
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,141,29.5
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,139,30.4
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,143,31.1
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,144,32.3
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,145,32.5
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,149,33.8
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,147,34.1
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,147,34.6
2016,F16-222,4,66,56,5.2,0.261125204,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,150,36.1
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,139,28.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,143,29.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,142,30.5
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,144,31.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,144,33.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,146,34
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,146,34.6
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,147,35
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,155,42.1
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Minijack,150,42.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,132,23.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,134,24.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,136,27.2
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,140,28.1
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,139,28.9
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,139,29.1
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,137,29.6
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,143,32.2
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,145,32.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,144,32.6
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,145,34
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,146,34.2
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,147,34.2
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,146,34.6
2016,F16-222,4,66,56,5.2,0.261125204,M16-185,3,59,51,3.4,10/4/2016,278,4x3,Non-Maturing,155,41.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,145,30.9
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,147,35.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,150,36.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,159,42.9
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,161,44.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,163,45.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,160,46
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,159,46.2
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Minijack,165,47.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,139,27.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,140,28
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,144,30.5
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,147,33.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,147,33.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,151,34.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,149,35.1
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,149,35.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,152,37.1
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,153,37.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,154,38
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,155,38.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,152,39.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,158,41.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-178,4,80,68,7.4,10/4/2016,278,4x4,Non-Maturing,160,44
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,137,27.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,141,30.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,147,33.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,148,34.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,153,38.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,153,39.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,153,40.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,154,41.3
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,160,47.5
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Minijack,NA,NA
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,135,26.2
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,137,27.7
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,141,28.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,142,30.6
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,146,32.1
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,146,33.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,147,34
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,147,34.5
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,148,35.5
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,150,37.4
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,153,38.8
2016,F16-222,4,66,56,5.2,0.261125204,M16-180,5,81,70,8.6,10/4/2016,278,4x5,Non-Maturing,154,39.9
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,124,18.8
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,124,19
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,125,20.3
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,124,20.6
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,125,21
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,128,21.1
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,128,21.4
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,129,22.3
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,130,22.6
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,130,22.8
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,130,23
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,133,23.9
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,135,24
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,133,24.1
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,134,24.5
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,132,25.1
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,137,25.3
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,136,25.5
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,136,25.8
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,134,25.8
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,135,26
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,136,26.5
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,136,26.7
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,140,26.9
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,138,26.9
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,139,27.3
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,140,28.4
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,142,29.1
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,141,30
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,144,30.1
2016,F16-223,4,72,62,5.8,0.216372184,micro16-007,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,143,31.3
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,138,29.5
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,146,36.5
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,153,39.2
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,151,39.2
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,154,40.3
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,151,41.3
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,155,41.5
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,152,41.6
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,154,41.8
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,156,41.9
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,155,42.3
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,155,42.5
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,156,44.9
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,159,46.4
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,159,47.5
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,164,48.7
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Minijack,164,50.2
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,136,27.8
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,149,34.3
2016,F16-239,4,69,59,5.2,0.15727565,micro16-08,1,NA,NA,NA,10/4/2016,278,4x1,Non-Maturing,149,36
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Minijack,145,33.1
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Minijack,146,33.2
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Minijack,147,35.3
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Minijack,150,37.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Minijack,153,40
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Minijack,155,41.3
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,125,19.1
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,127,20.7
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,131,23
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,135,25.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,138,26.4
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,139,28.1
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,141,28.4
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,140,28.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,143,29
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,142,29.2
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,140,29.3
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,143,29.7
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,145,30.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,145,30.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,144,30.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,145,31.1
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,144,31.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,148,31.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,147,32
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,148,32.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,143,32.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,149,33.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,149,33.9
2016,F16-239,4,69,59,5.2,0.15727565,M16-191,3,47,40,1.6,10/4/2016,278,4x3,Non-Maturing,154,38.3
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,137,27.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,142,28.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,143,28.9
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,148,31.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,145,32
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,146,33
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,151,34.3
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,150,35.3
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,156,41.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Minijack,157,42
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,134,23.2
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,135,24.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,140,27
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,140,27.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,141,27.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,141,27.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,141,27.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,140,28.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,149,30.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,145,30.7
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,146,30.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,148,32.1
2016,F16-239,4,69,59,5.2,0.15727565,M16-179,4,82,69,8.5,10/4/2016,278,4x4,Non-Maturing,154,35
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,140,28
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,138,28.1
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,141,28.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,143,31.6
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,144,32.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,146,33.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,146,34
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,149,34
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,145,34.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,148,36.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,153,37.2
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,151,38.7
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Minijack,157,42
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Non-Maturing,127,21
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Non-Maturing,133,23.3
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Non-Maturing,136,24.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Non-Maturing,140,28.8
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Non-Maturing,141,29
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Non-Maturing,144,30.5
2016,F16-239,4,69,59,5.2,0.15727565,M16-199,5,84,71,9.2,10/4/2016,278,4x5,Non-Maturing,151,34.8
